,Dates,data,SMA30,SMA300,year,Buy_Signal,Sell_Signal,Signal_On_Dates,Updates_On_ShortTrades,Updates_On_LongTrades,Cummulative_Algo_Returns,Cummulative_Market_returns,month
5364,2001-03-22,1117.58,1239.7106666666673,1400.7984666666666,2001,,,,,,709.3628832373814,956.7133131618759,3
5365,2001-03-23,1139.83,1233.2873333333341,1399.7656333333334,2001,,,,,,709.3628832373814,977.7515128593041,3
5366,2001-03-26,1152.69,1227.885000000001,1398.7241,2001,,,,,,709.3628832373814,989.9111195158849,3
5367,2001-03-27,1182.17,1222.9470000000008,1397.8141999999998,2001,,,,,,709.3628832373814,1017.785552193646,3
5368,2001-03-28,1153.29,1217.4300000000007,1396.8054999999997,2001,,,,,,709.3628832373814,990.4784417549167,3
5369,2001-03-29,1147.95,1211.8310000000008,1395.813433333333,2001,,,,,,709.3628832373814,985.429273827534,3
5370,2001-03-30,1160.33,1206.288333333334,1394.8766666666666,2001,,,,,,709.3628832373814,997.1350226928895,3
5371,2001-04-02,1145.87,1201.0996666666676,1394.0244666666663,2001,,,,,,709.3628832373814,983.4625567322237,4
5372,2001-04-03,1106.46,1195.3503333333342,1393.0125666666663,2001,,,,,,709.3628832373814,946.198940998487,4
5373,2001-04-04,1103.25,1190.2830000000008,1392.0097666666663,2001,,,,,,709.3628832373814,943.1637670196671,4
5374,2001-04-05,1151.44,1186.9036666666677,1391.186033333333,2001,,,,,,709.3628832373814,988.7291981845688,4
5375,2001-04-06,1128.43,1182.9893333333343,1390.4135999999996,2001,,,,,,709.3628832373814,966.9723903177004,4
5376,2001-04-09,1137.59,1178.654000000001,1389.5573666666664,2001,,,,,,709.3628832373814,975.6335098335854,4
5377,2001-04-10,1168.38,1175.6686666666674,1388.7543666666663,2001,,,,,,709.3628832373814,1004.7465960665659,4
5378,2001-04-11,1165.89,1173.200333333334,1387.9435999999996,2001,,,,,,709.3628832373814,1002.3922087745841,4
5379,2001-04-12,1183.5,1171.2760000000005,1387.1386999999997,2001,,,,,,709.3628832373814,1019.0431164901663,4
5380,2001-04-16,1179.68,1169.4593333333337,1386.3230666666664,2001,,,,,,709.3628832373814,1015.4311649016641,4
5381,2001-04-17,1191.81,1167.8060000000003,1385.5482999999997,2001,,,,,,709.3628832373814,1026.9005295007564,4
5382,2001-04-18,1238.16,1167.284666666667,1384.8697666666665,2001,,,,,,709.3628832373814,1070.7261724659606,4
5383,2001-04-19,1253.7,1167.0116666666668,1384.3430999999998,2001,,,,,,709.3628832373814,1085.4198184568834,4
5384,2001-04-20,1242.98,1166.2863333333337,1383.7635999999998,2001,,,,,,709.3628832373814,1075.2836611195157,4
5385,2001-04-23,1224.36,1165.9843333333338,1383.2210666666663,2001,,,,,,709.3628832373814,1057.6777609682297,4
5386,2001-04-24,1209.47,1166.9613333333336,1382.6194999999996,2001,,,,,,709.3628832373814,1043.5987140695916,4
5387,2001-04-25,1228.75,1167.9976666666669,1382.041833333333,2001,,,,,,709.3628832373814,1061.8286686838123,4
5388,2001-04-26,1234.52,1170.2580000000003,1381.5313333333331,2001,,,,,,709.3628832373814,1067.284417549168,4
5389,2001-04-27,1253.05,1172.907666666667,1381.080633333333,2001,,,,,,709.3628832373814,1084.805219364599,4
5390,2001-04-30,1249.46,1176.2053333333338,1380.758533333333,2001,,,,,,709.3628832373814,1081.410741301059,4
5391,2001-05-01,1266.44,1179.3930000000005,1380.4727666666663,2001,,,,,,709.3628832373814,1097.465960665658,5
5392,2001-05-02,1267.43,1183.5533333333337,1380.1618999999996,2001,,,,,,709.3628832373814,1098.4020423600605,5
5393,2001-05-03,1248.58,1187.7680000000005,1379.8123999999998,2001,,,,,,709.3628832373814,1080.5786686838123,5
5394,2001-05-04,1266.61,1192.7356666666672,1379.5898999999997,2001,,,,,,709.3628832373814,1097.6267019667168,5
5395,2001-05-07,1263.51,1196.8583333333338,1379.3080999999997,2001,,,,,,709.3628832373814,1094.6955370650528,5
5396,2001-05-08,1261.2,1200.4753333333335,1378.9573666666665,2001,,,,,,709.3628832373814,1092.5113464447807,5
5397,2001-05-09,1255.54,1202.9210000000005,1378.5451999999998,2001,,,,,,709.3628832373814,1087.159606656581,5
5398,2001-05-10,1255.18,1206.3173333333336,1378.1232666666665,2001,,,,,,709.3628832373814,1086.8192133131618,5
5399,2001-05-11,1245.67,1209.574666666667,1377.5782666666664,2001,,,,,,709.3628832373814,1077.8271558245085,5
5400,2001-05-14,1248.92,1212.527666666667,1377.103733333333,2001,,,,,,709.3628832373814,1080.9001512859304,5
5401,2001-05-15,1249.44,1215.9800000000002,1376.7497999999996,2001,,,,,,709.3628832373814,1081.3918305597579,5
5402,2001-05-16,1284.99,1221.9310000000003,1376.4774333333328,2001,,,,,,709.3628832373814,1115.0056732223902,5
5403,2001-05-17,1288.49,1228.1056666666668,1376.1000999999994,2001,,,,,,709.3628832373814,1118.3150529500756,5
5404,2001-05-18,1291.96,1232.7896666666668,1375.7563999999995,2001,,,,,,709.3628832373814,1121.5960665658092,5
5405,2001-05-21,1312.83,1238.9363333333336,1375.520433333333,2001,,,,,,709.3628832373814,1141.3294251134644,5
5406,2001-05-22,1309.38,1244.6626666666668,1375.354533333333,2001,,,,,,709.3628832373814,1138.067322239032,5
5407,2001-05-23,1289.05,1248.6850000000004,1375.010866666666,2001,,,,,,709.3628832373814,1118.8445537065052,5
5408,2001-05-24,1293.17,1252.927666666667,1374.4598666666661,2001,,,,,,709.3628832373814,1122.7401664145236,5
5409,2001-05-25,1277.89,1256.0740000000003,1373.837933333333,2001,,,,,,709.3628832373814,1108.2923600605145,5
5410,2001-05-29,1267.93,1259.015666666667,1373.2089333333329,2001,,,,,,709.3628832373814,1098.874810892587,5
5411,2001-05-30,1248.08,1260.8913333333337,1372.389633333333,2001,,,,,,709.3628832373814,1080.1059001512858,5
5412,2001-05-31,1255.82,1261.4800000000002,1371.5735666666662,2001,,,,,,709.3628832373814,1087.4243570347958,5
5413,2001-06-01,1260.67,1261.7123333333336,1370.684633333333,2001,,,,,,709.3628832373814,1092.0102118003026,6
5414,2001-06-04,1267.11,1262.5166666666669,1369.8167999999996,2001,,,,,,709.3628832373814,1098.0994704992434,6
5415,2001-06-05,1283.57,1264.4903333333336,1369.015833333333,2001,,,,,,709.3628832373814,1113.6630105900151,6
5416,2001-06-06,1270.03,1266.5090000000002,1368.2234999999998,2001,,,,,,709.3628832373814,1100.8604387291982,6
5417,2001-06-07,1276.96,1268.1160000000002,1367.4516333333331,2001,,,,,,709.3628832373814,1107.4130105900151,6
5418,2001-06-08,1264.96,1269.130666666667,1366.7084333333332,2001,,,,,,709.3628832373814,1096.0665658093797,6
5419,2001-06-11,1254.39,1269.1753333333334,1365.8944666666666,2001,,,,,,709.3628832373814,1086.07223903177,6
5420,2001-06-12,1255.85,1269.3883333333333,1365.0607333333332,2001,,,,,,709.3628832373814,1087.452723146747,6
5421,2001-06-13,1241.6,1268.5603333333333,1364.2169666666666,2001,,,,,,709.3628832373814,1073.9788199697425,6
5422,2001-06-14,1219.87,1266.975,1363.3253,2001,,,,,,709.3628832373814,1053.432299546142,6
5423,2001-06-15,1214.36,1265.8343333333332,1362.3686999999998,2001,,,,,,709.3628832373814,1048.2223903177003,6
5424,2001-06-18,1208.43,1263.895,1361.3422999999998,2001,,,,,,709.3628832373814,1042.6153555219364,6
5425,2001-06-19,1212.58,1262.1973333333333,1360.3693666666666,2001,,,,,,709.3628832373814,1046.5393343419062,6
5426,2001-06-20,1223.14,1260.9286666666667,1359.444533333333,2001,,,,,,709.3628832373814,1056.5242057488654,6
5427,2001-06-21,1237.04,1260.3120000000001,1358.677433333333,2001,,,,,,709.3628832373814,1069.6671709531013,6
5428,2001-06-22,1225.35,1259.3176666666666,1357.960233333333,2001,,,,,,709.3628832373814,1058.6138426626321,6
5429,2001-06-25,1218.6,1258.4153333333334,1357.5003666666662,2001,,,,,,709.3628832373814,1052.2314674735248,6
5430,2001-06-26,1216.76,1257.3433333333335,1356.8847666666663,2001,,,,,,709.3628832373814,1050.4916792738275,6
5431,2001-06-27,1211.07,1256.0643333333333,1356.1162999999997,2001,,,,,,709.3628832373814,1045.1115733736763,6
5432,2001-06-28,1226.2,1254.1046666666666,1355.4453999999998,2001,,,,,,709.3628832373814,1059.4175491679273,6
5433,2001-06-29,1224.42,1251.969,1354.745,2001,,,,,,709.3628832373814,1057.7344931921332,6
5434,2001-07-02,1236.71,1250.1273333333334,1354.1011666666666,2001,,,,,,709.3628832373814,1069.3551437216338,7
5435,2001-07-03,1234.45,1247.5146666666665,1353.2912,2001,,,,,,709.3628832373814,1067.2182299546141,7
5436,2001-07-05,1219.24,1244.5099999999998,1352.4853666666666,2001,,,,,,709.3628832373814,1052.8366111951589,7
5437,2001-07-06,1190.59,1241.2279999999996,1351.5709333333334,2001,,,,,,709.3628832373814,1025.7469742813919,7
5438,2001-07-09,1198.78,1238.0816666666663,1350.7254333333335,2001,,,,,,709.3628832373814,1033.4909228441754,7
5439,2001-07-10,1181.52,1234.8693333333329,1349.769666666667,2001,,,,,,709.3628832373814,1017.1709531013615,7
5440,2001-07-11,1180.18,1231.944333333333,1348.8826333333336,2001,,,,,,709.3628832373814,1015.9039334341905,7
5441,2001-07-12,1208.14,1230.6129999999996,1348.192766666667,2001,,,,,,709.3628832373814,1042.3411497730713,7
5442,2001-07-13,1215.68,1229.2749999999994,1347.5464666666671,2001,,,,,,709.3628832373814,1049.4704992435702,7
5443,2001-07-16,1202.45,1227.3343333333328,1346.7792000000004,2001,,,,,,709.3628832373814,1036.9610438729198,7
5444,2001-07-17,1214.44,1225.578666666666,1346.0801000000006,2001,,,,,,709.3628832373814,1048.2980332829047,7
5445,2001-07-18,1207.71,1223.0499999999995,1345.3986666666672,2001,,,,,,709.3628832373814,1041.9345688350984,7
5446,2001-07-19,1215.02,1221.2163333333328,1344.8385666666672,2001,,,,,,709.3628832373814,1048.8464447806352,7
5447,2001-07-20,1210.85,1219.012666666666,1344.182033333334,2001,,,,,,709.3628832373814,1044.9035552193643,7
5448,2001-07-23,1191.03,1216.5483333333327,1343.4156000000005,2001,,,,,,709.3628832373814,1026.1630105900151,7
5449,2001-07-24,1171.65,1213.790333333333,1342.4799000000007,2001,,,,,,709.3628832373814,1007.838502269289,7
5450,2001-07-25,1190.49,1211.6116666666662,1341.5614000000007,2001,,,,,,709.3628832373814,1025.6524205748865,7
5451,2001-07-26,1202.93,1210.3226666666662,1340.7451666666675,2001,,,,,,709.3628832373814,1037.4149016641452,7
5452,2001-07-27,1205.82,1209.8543333333328,1339.9738666666674,2001,,,,,,709.3628832373814,1040.1475037821483,7
5453,2001-07-30,1204.52,1209.5263333333326,1339.2991000000006,2001,,,,,,709.3628832373814,1038.9183055975793,7
5454,2001-07-31,1211.23,1209.619666666666,1338.6674666666675,2001,,,,,,709.3628832373814,1045.2628593040847,7
5455,2001-08-01,1215.93,1209.7313333333327,1338.141033333334,2001,,,,,,709.3628832373814,1049.7068835098335,8
5456,2001-08-02,1220.75,1209.651666666666,1337.5467000000008,2001,,,,,,709.3628832373814,1054.2643721633888,8
5457,2001-08-03,1214.35,1208.8953333333327,1336.9894666666673,2001,,,,,,709.3628832373814,1048.2129349470497,8
5458,2001-08-06,1200.48,1208.0663333333328,1336.3976666666672,2001,,,,,,709.3628832373814,1035.0983358547655,8
5459,2001-08-07,1204.4,1207.5929999999996,1335.6708333333338,2001,,,,,,709.3628832373814,1038.8048411497732,8
5460,2001-08-08,1183.53,1206.4853333333328,1334.8806000000006,2001,,,,,,709.3628832373814,1019.071482602118,8
5461,2001-08-09,1183.43,1205.5639999999994,1333.9960000000008,2001,,,,,,709.3628832373814,1018.9769288956127,8
5462,2001-08-10,1190.16,1204.3626666666664,1333.0390000000007,2001,,,,,,709.3628832373814,1025.3403933434192,8
5463,2001-08-13,1191.29,1203.258333333333,1332.1178666666672,2001,,,,,,709.3628832373814,1026.4088502269287,8
5464,2001-08-14,1186.73,1201.5923333333333,1331.214166666667,2001,,,,,,709.3628832373814,1022.0972012102874,8
5465,2001-08-15,1178.02,1199.7113333333332,1330.2363666666672,2001,,,,,,709.3628832373814,1013.8615733736762,8
5466,2001-08-16,1181.66,1198.4586666666667,1329.3030000000006,2001,,,,,,709.3628832373814,1017.303328290469,8
5467,2001-08-17,1161.97,1197.504666666667,1328.3197333333337,2001,,,,,,709.3628832373814,998.6857034795763,8
5468,2001-08-20,1171.41,1196.5923333333337,1327.4044333333336,2001,,,,,,709.3628832373814,1007.6115733736764,8
5469,2001-08-21,1157.26,1195.7836666666672,1326.3638333333336,2001,,,,,,709.3628832373814,994.232223903177,8
5470,2001-08-22,1165.31,1195.2880000000005,1325.3464000000004,2001,,,,,,709.3628832373814,1001.8437972768533,8
5471,2001-08-23,1162.09,1193.7530000000004,1324.290933333334,2001,,,,,,709.3628832373814,998.7991679273827,8
5472,2001-08-24,1184.93,1192.7280000000003,1323.359166666667,2001,,,,,,709.3628832373814,1020.3952344931921,8
5473,2001-08-27,1179.21,1191.9533333333338,1322.3365333333338,2001,,,,,,709.3628832373814,1014.9867624810892,8
5474,2001-08-28,1161.51,1190.1890000000005,1321.2884000000004,2001,,,,,,709.3628832373814,998.250756429652,8
5475,2001-08-29,1148.6,1188.218666666667,1320.1866333333337,2001,,,,,,709.3628832373814,986.0438729198182,8
5476,2001-08-30,1129.03,1185.3523333333337,1319.1094666666672,2001,,,,,,709.3628832373814,967.5397125567322,8
5477,2001-08-31,1133.58,1182.7766666666673,1318.083133333334,2001,,,,,,709.3628832373814,971.8419062027231,8
5478,2001-09-04,1132.94,1180.840333333334,1317.0085666666673,2001,,,,,,709.3628832373814,971.2367624810892,9
5479,2001-09-05,1131.74,1179.5100000000007,1315.9458666666674,2001,,,,,,709.3628832373814,970.1021180030257,9
5480,2001-09-06,1106.4,1176.7070000000008,1314.7844666666674,2001,,,,,,709.3628832373814,946.1422087745841,9
5481,2001-09-07,1085.78,1172.8020000000006,1313.5957666666675,2001,,,,,,709.3628832373814,926.6452344931921,9
5482,2001-09-10,1092.54,1169.0260000000007,1312.3889000000008,2001,,,,,,709.3628832373814,933.0370650529501,9
5483,2001-09-17,1038.77,1163.5010000000007,1310.9530000000009,2001,,,,,,709.3628832373814,882.1955370650529,9
5484,2001-09-18,1032.74,1157.5513333333338,1309.5747000000008,2001,,,,,,709.3628832373814,876.4939485627837,9
5485,2001-09-19,1016.1,1150.8903333333337,1308.1061333333341,2001,,,,,,709.3628832373814,860.7602118003025,9
5486,2001-09-20,984.54,1143.016666666667,1306.4582666666674,2001,,,,,,709.3628832373814,830.9190620272315,9
5487,2001-09-21,965.8,1134.7316666666673,1304.7588666666672,2001,,,,,,709.3628832373814,813.1996974281392,9
5488,2001-09-24,1003.45,1128.1640000000004,1303.167433333334,2001,,,,,,709.3628832373814,848.7991679273828,9
5489,2001-09-25,1012.27,1121.759666666667,1301.5652666666674,2001,,,,,,709.3628832373814,857.1388048411497,9
5490,2001-09-26,1007.04,1115.876666666667,1299.935933333334,2001,,,,,,709.3628832373814,852.1936459909228,9
5491,2001-09-27,1018.61,1110.382666666667,1298.298033333334,2001,,,,,,709.3628832373814,863.1335098335854,9
5492,2001-09-28,1040.94,1105.408666666667,1296.7328666666674,2001,,,,,,709.3628832373814,884.2473524962178,9
5493,2001-10-01,1038.55,1100.3173333333336,1295.2155666666674,2001,,,,,,709.3628832373814,881.9875189107413,10
5494,2001-10-02,1051.33,1095.8040000000003,1293.780133333334,2001,,,,,,709.3628832373814,894.071482602118,10
5495,2001-10-03,1072.28,1092.2793333333336,1292.3691666666675,2001,,,,,,709.3628832373814,913.8804841149772,10
5496,2001-10-04,1069.63,1088.5450000000003,1291.000633333334,2001,,,,,,709.3628832373814,911.3748108925871,10
5497,2001-10-05,1071.38,1085.5253333333337,1289.6909333333342,2001,,,,,,709.3628832373814,913.0295007564298,10
5498,2001-10-08,1062.44,1081.8930000000005,1288.317500000001,2001,,,,,,709.3628832373814,904.5763993948563,10
5499,2001-10-09,1056.75,1078.542666666667,1286.998600000001,2001,,,,,,709.3628832373814,899.196293494705,10
5500,2001-10-10,1080.99,1075.7320000000004,1285.7698333333344,2001,,,,,,709.3628832373814,922.1161119515884,10
5501,2001-10-11,1097.43,1073.5766666666668,1284.6949666666676,2001,,,,,,709.3628832373814,937.6607413010589,10
5502,2001-10-12,1091.65,1070.4673333333335,1283.5643666666676,2001,,,,,,709.3628832373814,932.195537065053,10
5503,2001-10-15,1089.98,1067.4930000000002,1282.4039666666677,2001,,,,,,709.3628832373814,930.6164901664145,10
5504,2001-10-16,1097.54,1065.360666666667,1281.2667666666675,2001,,,,,,709.3628832373814,937.7647503782148,10
5505,2001-10-17,1077.09,1062.9770000000003,1280.015200000001,2001,,,,,,709.3628832373814,918.4285173978819,10
5506,2001-10-18,1068.61,1060.9630000000004,1278.700800000001,2001,,,,,,709.3628832373814,910.4103630862328,10
5507,2001-10-19,1073.48,1058.959666666667,1277.3480000000009,2001,,,,,,709.3628832373814,915.0151285930408,10
5508,2001-10-22,1089.9,1057.5250000000005,1276.0383333333343,2001,,,,,,709.3628832373814,930.5408472012103,10
5509,2001-10-23,1084.78,1055.9596666666673,1274.744700000001,2001,,,,,,709.3628832373814,925.6996974281392,10
5510,2001-10-24,1085.2,1055.2530000000006,1273.4945333333344,2001,,,,,,709.3628832373814,926.0968229954614,10
5511,2001-10-25,1100.09,1055.7300000000007,1272.255366666668,2001,,,,,,709.3628832373814,940.1758698940998,10
5512,2001-10-26,1104.61,1056.132333333334,1270.9655333333344,2001,,,,,,709.3628832373814,944.449697428139,10
5513,2001-10-29,1078.3,1057.4500000000005,1269.6117666666678,2001,,,,,,709.3628832373814,919.572617246596,10
5514,2001-10-30,1059.79,1058.3516666666671,1268.2115666666677,2001,,,,,,709.3628832373814,902.0707261724659,10
5515,2001-10-31,1059.78,1059.8076666666673,1266.7572666666679,2001,,,,,,709.3628832373814,902.0612708018153,10
5516,2001-11-01,1084.1,1063.1263333333338,1265.3985333333344,2001,,,,,,709.3628832373814,925.0567322239029,11
5517,2001-11-02,1087.2,1067.1730000000005,1264.024266666668,2001,,,,,,709.3628832373814,927.9878971255673,11
5518,2001-11-05,1102.84,1070.4860000000003,1262.7066333333346,2001,,,,,,709.3628832373814,942.7760968229954,11
5519,2001-11-06,1118.86,1074.0390000000002,1261.416266666668,2001,,,,,,709.3628832373814,957.9236006051435,11
5520,2001-11-07,1115.8,1077.6643333333336,1260.1079000000013,2001,,,,,,709.3628832373814,955.0302571860816,11
5521,2001-11-08,1118.54,1080.9953333333335,1258.814866666668,2001,,,,,,709.3628832373814,957.6210287443267,11
5522,2001-11-09,1120.31,1083.6410000000003,1257.5022666666678,2001,,,,,,709.3628832373814,959.2946293494705,11
5523,2001-11-12,1118.33,1086.3003333333336,1256.1972333333345,2001,,,,,,709.3628832373814,957.4224659606656,11
5524,2001-11-13,1139.09,1089.2256666666667,1254.9855666666679,2001,,,,,,709.3628832373814,977.0518154311649,11
5525,2001-11-14,1141.21,1091.5233333333335,1253.730666666668,2001,,,,,,709.3628832373814,979.0563540090772,11
5526,2001-11-15,1142.24,1093.9436666666668,1252.4689000000012,2001,,,,,,709.3628832373814,980.0302571860816,11
5527,2001-11-16,1138.65,1096.1860000000004,1251.2408000000012,2001,,,,,,709.3628832373814,976.6357791225417,11
5528,2001-11-19,1151.06,1099.14,1250.103500000001,2001,,,,,,709.3628832373814,988.3698940998487,11
5529,2001-11-20,1142.66,1102.003666666667,1248.904000000001,2001,,,,,,709.3628832373814,980.427382753404,11
5530,2001-11-21,1137.03,1103.871666666667,1247.7124333333345,2001,,,,,,709.3628832373814,975.1040090771558,11
5531,2001-11-23,1150.34,1105.6353333333334,1246.582700000001,2001,,,,,,709.3628832373814,987.6891074130106,11
5532,2001-11-26,1157.42,1107.8276666666668,1245.5008000000012,2001,,,,,,709.3628832373814,994.3835098335855,11
5533,2001-11-27,1149.5,1109.8116666666667,1244.382766666668,2001,,,,,,709.3628832373814,986.8948562783661,11
5534,2001-11-28,1128.52,1110.8443333333332,1243.208266666668,2001,,,,,,709.3628832373814,967.0574886535552,11
5535,2001-11-29,1140.2,1112.9479999999999,1242.1229000000014,2001,,,,,,709.3628832373814,978.1013615733737,11
5536,2001-11-30,1139.45,1115.3093333333331,1241.1060333333346,2001,,,,,,709.3628832373814,977.3922087745839,11
5537,2001-12-03,1129.9,1117.1899999999996,1240.0060333333347,2001,,,,,,709.3628832373814,968.3623298033284,12
5538,2001-12-04,1144.8,1119.0199999999998,1238.9842333333345,2001,,,,,,709.3628832373814,982.4508320726172,12
5539,2001-12-05,1170.35,1121.872333333333,1238.0552333333346,2001,,,,,,709.3628832373814,1006.60930408472,12
5540,2001-12-06,1167.1,1124.602333333333,1237.1165000000012,2001,,,,,,709.3628832373814,1003.5363086232978,12
5541,2001-12-07,1158.31,1126.543,1236.1807666666678,2001,,,,,,709.3628832373814,995.2250378214826,12
5542,2001-12-10,1139.93,1127.7203333333332,1235.2231666666676,2001,,,,,,709.3628832373814,977.8460665658093,12
5543,2001-12-11,1136.76,1129.6689999999996,1234.2571333333344,2001,,,,,,709.3628832373814,974.8487140695914,12
5544,2001-12-12,1137.07,1132.2449999999997,1233.1864000000012,2001,,,,,,709.3628832373814,975.1418305597579,12
5545,2001-12-13,1119.38,1134.2316666666663,1232.1293000000012,2001,,,,,,709.3628832373814,958.4152798789713,12
5546,2001-12-14,1123.09,1135.531333333333,1231.0855000000013,2001,,,,,,709.3628832373814,961.9232223903176,12
5547,2001-12-17,1134.36,1137.103333333333,1230.1118333333345,2001,,,,,,709.3628832373814,972.5794251134643,12
5548,2001-12-18,1142.92,1138.439333333333,1229.140500000001,2001,,,,,,709.3628832373814,980.6732223903178,12
5549,2001-12-19,1149.56,1139.4626666666663,1228.1847666666677,2001,,,,,,709.3628832373814,986.9515885022693,12
5550,2001-12-20,1139.93,1140.2669999999996,1227.287900000001,2001,,,,,,709.3628832373814,977.8460665658093,12
5551,2001-12-21,1144.89,1141.145333333333,1226.4307666666675,2001,,,,,,709.3628832373814,982.5359304084722,12
5552,2001-12-24,1144.65,1141.9566666666663,1225.6228666666675,2001,,,,,,709.3628832373814,982.3090015128594,12
5553,2001-12-26,1149.37,1142.991333333333,1224.9054666666675,2001,,,,,,709.3628832373814,986.771936459909,12
5554,2001-12-27,1157.13,1143.5926666666664,1224.3299666666674,2001,,,,,,709.3628832373814,994.1093040847202,12
5555,2001-12-28,1161.02,1144.2529999999997,1223.6194666666674,2001,,,,,,709.3628832373814,997.7874432677761,12
5556,2001-12-31,1148.08,1144.4476666666665,1222.8643333333343,2001,,,,,,709.3628832373814,985.5521936459909,12
5557,2002-01-02,1154.67,1144.9816666666663,1222.2133333333343,2002,,,,,,709.3628832373814,991.7832829046899,1
5558,2002-01-03,1165.27,1145.4553333333329,1221.623800000001,2002,,,,,,709.3628832373814,1001.8059757942511,1
5559,2002-01-04,1172.51,1146.450333333333,1220.9029666666677,2002,,,,,,709.3628832373814,1008.6516641452345,1
5560,2002-01-07,1164.89,1147.3789999999997,1220.1295000000011,2002,,,,,,709.3628832373814,1001.4466717095311,1
5561,2002-01-08,1160.71,1147.7246666666663,1219.3459333333344,2002,,,,,,709.3628832373814,997.4943267776097,1
5562,2002-01-09,1155.14,1147.6486666666665,1218.5359666666677,2002,,,,,,709.3628832373814,992.2276853252648,1
5563,2002-01-10,1156.55,1147.8836666666664,1217.8414666666677,2002,,,,,,709.3628832373814,993.5608925869893,1
5564,2002-01-11,1145.6,1148.453,1217.112000000001,2002,,,,,,709.3628832373814,983.2072617246595,1
5565,2002-01-14,1138.4,1148.393,1216.3080666666676,2002,,,,,,709.3628832373814,976.3993948562785,1
5566,2002-01-15,1146.19,1148.6176666666668,1215.466500000001,2002,,,,,,709.3628832373814,983.7651285930408,1
5567,2002-01-16,1127.57,1148.5400000000002,1214.4604000000008,2002,,,,,,709.3628832373814,966.1592284417549,1
5568,2002-01-17,1138.88,1148.3426666666667,1213.5192666666678,2002,,,,,,709.3628832373814,976.8532526475038,1
5569,2002-01-18,1127.58,1146.9170000000001,1212.516800000001,2002,,,,,,709.3628832373814,966.1686838124054,1
5570,2002-01-22,1119.31,1145.324,1211.492200000001,2002,,,,,,709.3628832373814,958.3490922844175,1
5571,2002-01-23,1128.18,1144.3196666666668,1210.4788333333345,2002,,,,,,709.3628832373814,966.7360060514371,1
5572,2002-01-24,1132.15,1144.0603333333336,1209.4797666666677,2002,,,,,,709.3628832373814,970.4897881996975,1
5573,2002-01-25,1133.28,1143.9443333333334,1208.5597666666679,2002,,,,,,709.3628832373814,971.5582450832072,1
5574,2002-01-28,1133.06,1143.8106666666667,1207.669500000001,2002,,,,,,709.3628832373814,971.3502269288956,1
5575,2002-01-29,1100.64,1143.1860000000001,1206.7850333333345,2002,,,,,,709.3628832373814,940.695915279879,1
5576,2002-01-30,1113.57,1142.8686666666667,1205.9927333333346,2002,,,,,,709.3628832373814,952.9217095310136,1
5577,2002-01-31,1130.2,1142.73,1205.1502333333344,2002,,,,,,709.3628832373814,968.6459909228441,1
5578,2002-02-01,1122.19,1142.0390000000002,1204.2581666666679,2002,,,,,,709.3628832373814,961.07223903177,2
5579,2002-02-04,1094.44,1140.201666666667,1203.3319000000013,2002,,,,,,709.3628832373814,934.8335854765506,2
5580,2002-02-05,1090.02,1138.5380000000002,1202.4062333333347,2002,,,,,,709.3628832373814,930.6543116490166,2
5581,2002-02-06,1083.51,1136.4920000000004,1201.5425333333346,2002,,,,,,709.3628832373814,924.4988653555218,2
5582,2002-02-07,1080.17,1134.342666666667,1200.6519333333347,2002,,,,,,709.3628832373814,921.3407715582451,2
5583,2002-02-08,1096.22,1132.5710000000001,1199.8981333333347,2002,,,,,,709.3628832373814,936.5166414523449,2
5584,2002-02-11,1111.93,1131.0643333333335,1199.1320000000012,2002,,,,,,709.3628832373814,951.3710287443267,2
5585,2002-02-12,1107.5,1129.2803333333336,1198.3271000000013,2002,,,,,,709.3628832373814,947.1822995461422,2
5586,2002-02-13,1118.51,1128.2946666666671,1197.6018333333348,2002,,,,,,709.3628832373814,957.5926626323751,2
5587,2002-02-14,1116.48,1127.0216666666672,1196.8504000000014,2002,,,,,,709.3628832373814,955.6732223903176,2
5588,2002-02-15,1104.18,1124.985333333334,1196.1478333333346,2002,,,,,,709.3628832373814,944.0431164901663,2
5589,2002-02-19,1083.34,1122.0130000000004,1195.3748666666681,2002,,,,,,709.3628832373814,924.3381240544629,2
5590,2002-02-20,1097.98,1119.7826666666672,1194.6182333333347,2002,,,,,,709.3628832373814,938.1807866868381,2
5591,2002-02-21,1080.95,1117.1240000000005,1193.632933333335,2002,,,,,,709.3628832373814,922.0782904689863,2
5592,2002-02-22,1089.84,1114.9473333333337,1192.7608666666683,2002,,,,,,709.3628832373814,930.4841149773071,2
5593,2002-02-25,1109.43,1113.376666666667,1191.9804666666682,2002,,,,,,709.3628832373814,949.0071860816944,2
5594,2002-02-26,1109.38,1112.1693333333337,1191.1121000000016,2002,,,,,,709.3628832373814,948.9599092284418,2
5595,2002-02-27,1109.89,1111.2190000000003,1190.2110666666683,2002,,,,,,709.3628832373814,949.4421331316189,2
5596,2002-02-28,1106.73,1109.9036666666668,1189.3295666666681,2002,,,,,,709.3628832373814,946.4542360060514,2
5597,2002-03-01,1131.78,1110.0440000000003,1188.5688666666683,2002,,,,,,709.3628832373814,970.1399394856278,3
5598,2002-03-04,1153.84,1110.542666666667,1187.9452333333352,2002,,,,,,709.3628832373814,990.9984871406958,3
5599,2002-03-05,1146.13,1111.161,1187.391833333335,2002,,,,,,709.3628832373814,983.7083963691377,3
5600,2002-03-06,1162.77,1112.6096666666667,1186.8586000000018,2002,,,,,,709.3628832373814,999.4421331316187,3
